"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.txt?datainfo&rowcount&base_name=equidae"
"Access Time","Fri 2017-02-03 06:54:40 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","equidae"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.211"
"Records Found","5815"
"Records Returned","5815"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"662174","occ","","","71339","Hippidion sp.","genus","43001","","Hippidion","genus","43001","Late Pleistocene","","0.126","0.0117","24013"
"662176","occ","","","71340","Hippidion sp.","genus","43001","","Hippidion","genus","43001","Late Pleistocene","Holocene","0.126","0","24013"
"662180","occ","","","71341","Hippidion sp.","genus","43001","","Hippidion","genus","43001","Late Pleistocene","","0.126","0.0117","24013"
"662190","occ","","","71342","Hippidion sp.","genus","43001","","Hippidion","genus","43001","Late Pleistocene","","0.126","0.0117","24013"
"662194","occ","","","71343","Hippidion sp.","genus","43001","","Hippidion","genus","43001","Holocene","","0.0117","0","24013"
"662198","occ","","","71344","Hippidion sp.","genus","43001","","Hippidion","genus","43001","Late Pleistocene","","0.126","0.0117","24013"
"662227","occ","","","71345","Equus conversidens","species","46262","","Equus conversidens","species","46262","Late Pleistocene","","0.126","0.0117","24078"
"662255","occ","","","71346","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","24009"
"663436","occ","","","71441","sensu lato Hipparion sp.","genus","43000","","Hipparion","genus","43000","Tortonian","","11.62","7.246","24155"
"663503","occ","","","71452","sensu lato Hipparion sp.","genus","43000","","Hipparion","genus","43000","Tortonian","","11.62","7.246","24155"
"664455","occ","","","71584","Equidae indet.","family","42984","","Equidae","family","42984","Pleistocene","","2.588","0.0117","19694"
"664464","occ","","","71586","Equidae indet.","family","42984","","Equidae","family","42984","Pleistocene","","2.588","0.0117","19694"
"665506","occ","","","71670","Equidae indet.","family","42984","","Equidae","family","42984","Late Pleistocene","","0.126","0.0117","24234"
"666949","occ","","F","71817","Merychippus sp.","genus","43009","","Merychippus","genus","43009","Serravallian","","13.82","11.62","24251"
"667144","occ","","","71873","Anchitherium aurelianense","species","56992","","Anchitherium aurelianense","species","56992","MN 4","","16.9","15.97","24290"
"667190","occ","","","68547","Anchitherium sp.","genus","42987","","Anchitherium","genus","42987","MN 5","","15.97","13.65","24292"
"679929","occ","","","66065","Archaeohippus sp.","genus","42988","","Archaeohippus","genus","42988","Langhian","","15.97","13.82","24632"
"679930","occ","","F","60643","Merychippus sp.","genus","43009","","Merychippus","genus","43009","Late Miocene","","11.608","5.333","24632"
"681852","occ","","","73553","Hipparion cf. dietrichi","species","104552","","Hipparion dietrichi","species","104551","Turolian","","8.7","5.333","24670"
"681853","occ","","","73553","Hipparion cf. matthewi","species","117157","","Hipparion matthewi","species","117157","Turolian","","8.7","5.333","24670"
"683548","occ","","","73686","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","24700"
"683593","occ","","","73691","Equus lambei","species","46280","subjective synonym of","Equus alaskae","species","46255","Late Pleistocene","","0.126","0.0117","24706"
"683596","occ","","","73693","Equus lambei","species","46280","subjective synonym of","Equus alaskae","species","46255","Late Pleistocene","","0.126","0.0117","24706"
"683632","occ","","","73720","Equus lambei","species","46280","subjective synonym of","Equus alaskae","species","46255","Late Pleistocene","","0.126","0.0117","24706"
"683633","occ","","","73721","Equus lambei","species","46280","subjective synonym of","Equus alaskae","species","46255","Late Pleistocene","","0.126","0.0117","24706"
"683634","occ","","","73722","Equus lambei","species","46280","subjective synonym of","Equus alaskae","species","46255","Late Pleistocene","","0.126","0.0117","24706"
"683964","occ","","","73752","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","2588"
"684237","occ","","","73757","Equus caballus","species","46259","","Equus caballus","species","46259","Middle Pleistocene","","0.781","0.126","24726"
"684238","occ","","","73759","Equus caballus","species","46259","","Equus caballus","species","46259","Middle Pleistocene","","0.781","0.126","24726"
"684239","occ","","","73760","Equus caballus","species","46259","","Equus caballus","species","46259","Middle Pleistocene","","0.781","0.126","24726"
"684240","occ","","","73761","Equus caballus","species","46259","","Equus caballus","species","46259","Middle Pleistocene","","0.781","0.126","24726"
"684241","occ","","","73763","Equus caballus","species","46259","","Equus caballus","species","46259","Middle Pleistocene","","0.781","0.126","24726"
"684273","occ","","","73757","cf. Equus sp.","genus","42996","","Equus","genus","42996","Middle Pleistocene","","0.781","0.126","24726"
"685627","occ","","","71341","Parahipparion saldiasi","species","311192","","Parahipparion saldiasi","species","311191","Late Pleistocene","","0.126","0.0117","24751"
"685628","occ","","","73842","Hippidium nannum","species","47020","species not entered","Hippidion","genus","43001","Pliocene","","5.333","2.588","24751"
"685629","occ","","","73842","Equus curvidens","species","247768","","Equus curvidens","species","247768","Pliocene","","5.333","2.588","24751"
"685634","occ","","","73844","Hippidium saldiasi","species","47020","species not entered","Hippidion","genus","43001","Late Pleistocene","","0.126","0.0117","24752"
"686567","occ","","","73869","Hipparion dietrichi","species","104552","","Hipparion dietrichi","species","104551","MN 11","","8.7","7.75","24807"
"686568","occ","","","73869","Hipparion macedonicum","species","104553","","Hipparion macedonicum","species","104553","MN 11","","8.7","7.75","24807"
"686569","occ","","","73869","Hipparion sp.","genus","43000","","Hipparion","genus","43000","MN 11","","8.7","7.75","24807"
"687050","occ","","","73903","Hipparion gracile","species","43000","species not entered","Hipparion","genus","43000","Sarmatian","","12.7","11.608","24838"
"687051","occ","","","73903","Hipparion sp.","genus","43000","","Hipparion","genus","43000","Sarmatian","","12.7","11.608","24838"
"688011","occ","","","60252","Hipparion minus","species","347277","recombined as","Nannippus minor","species","46991","Sarmatian","","12.7","11.608","24838"
"689460","occ","19512","","74098","Hipparionini indet.","tribe","65579","","Hipparionini","tribe","65579","Clarendonian","","13.6","10.3","19636"
"689837","occ","","","74141","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","24884"
"689846","occ","","","74142","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","24885"
"689856","occ","","","74144","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","1316"
"690429","occ","19561","","74238","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","19636"
"690433","occ","","","74240","Equus leidyi","species","46283","","Equus leidyi","species","46283","Pleistocene","","2.588","0.0117","24936"
"690434","occ","19564","","74240","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","19636"
"690456","occ","19566","","74244","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","19636"
"690480","occ","","","74246","Equus complicatus","species","46261","","Equus complicatus","species","46261","Pleistocene","","2.588","0.0117","24936"
"690653","occ","","","74293","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","24948"
"690659","occ","","","74294","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","24949"
"690884","occ","","","74336","Equus cf. lambei","species","46280","subjective synonym of","Equus alaskae","species","46255","Middle Pleistocene","","0.781","0.126","24963"
"690885","occ","","","74336","Equus sp.","genus","42996","","Equus","genus","42996","Middle Pleistocene","","0.781","0.126","24963"
"690970","occ","","","74361","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","24972"
"691160","occ","","","74470","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","24979"
"691165","occ","","","74471","Equus cf. tau","species","46309","subjective synonym of","Equus (Dolichohippus) simplicidens","species","46308","Late Pleistocene","","0.126","0.0117","24064"
"691270","occ","","","74480","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","24987"
"691630","occ","","","74498","Equus conversidens","species","46262","","Equus conversidens","species","46262","Rancholabrean","","0.3","0.012","24994"
"694434","occ","19619","","74792","Equinae indet.","subfamily","65578","","Equinae","subfamily","65578","Barstovian","","15.97","13.6","19636"
"694435","occ","19620","","74792","Anchitheriinae indet.","subfamily","53170","","Anchitheriinae","subfamily","53170","Barstovian","","15.97","13.6","19636"
"696774","occ","","","74954","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","25288"
"699215","occ","","","75067","Hipparion minus","species","347277","recombined as","Nannippus minor","species","46991","Late Miocene","","11.608","5.333","24838"
"699216","occ","19635","","75067","Equidae indet.","family","42984","","Equidae","family","42984","Late Miocene","","11.608","5.333","19636"
"699222","occ","","","56738","Anchitherium aurelianense","species","56992","","Anchitherium aurelianense","species","56992","MN 6","","13.65","12.75","24838"
"699348","occ","19640","","56733","Equus stenonis","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","25340"
"699370","occ","","","75085","Hipparion sp.","genus","43000","","Hipparion","genus","43000","Sarmatian","","12.7","11.608","24838"
"699372","occ","","","60252","Hipparion gracile","species","43000","species not entered","Hipparion","genus","43000","Sarmatian","","12.7","11.608","24838"
"699388","occ","19659","","75087","Hipparion garedzicum","species","43000","species not entered","Hipparion","genus","43000","MN 11","","8.7","7.75","25370"
"699779","occ","","","75169","Hipparion cf. garedzicum","species","43000","species not entered","Hipparion","genus","43000","MN 11","","8.7","7.75","25370"
"706240","occ","","","75786","Hipparion gracile","species","43000","species not entered","Hipparion","genus","43000","Serravallian","","13.82","11.62","24838"
"706245","occ","","","75788","Hipparion sp.","genus","43000","","Hipparion","genus","43000","Serravallian","","13.82","11.62","24838"
"706300","occ","","","75794","Hipparion gracile","species","43000","species not entered","Hipparion","genus","43000","Tortonian","","11.62","7.246","24838"
"706319","occ","","","75796","Hipparion gracile","species","43000","species not entered","Hipparion","genus","43000","Tortonian","","11.62","7.246","24838"
"706320","occ","","","75796","Hipparion sp.","genus","43000","","Hipparion","genus","43000","Tortonian","","11.62","7.246","24838"
"706364","occ","","","75800","Hipparion gracile","species","43000","species not entered","Hipparion","genus","43000","Tortonian","","11.62","7.246","24838"
"706399","occ","","","75801","Hipparion gracile","species","43000","species not entered","Hipparion","genus","43000","Tortonian","","11.62","7.246","24838"
"706429","occ","","","75802","Hipparion mediterraneum","species","117153","","Hipparion mediterraneum","species","117153","Tortonian","","11.62","7.246","24838"
"706430","occ","","","75802","Hipparion sp.","genus","43000","","Hipparion","genus","43000","Tortonian","","11.62","7.246","24838"
"706481","occ","","","75803","Hipparion gracile","species","43000","species not entered","Hipparion","genus","43000","Tortonian","","11.62","7.246","24838"
"706497","occ","","","36139","Hipparion gracile","species","43000","species not entered","Hipparion","genus","43000","Late Miocene","","11.608","5.333","24838"
"706665","occ","","","75855","Hipparion gracile","species","43000","species not entered","Hipparion","genus","43000","Tortonian","","11.62","7.246","24838"
"706669","occ","","","60271","Hipparion gracile","species","43000","species not entered","Hipparion","genus","43000","Serravallian","","13.82","11.62","24838"
"706693","occ","","","75857","Hipparion sp.","genus","43000","","Hipparion","genus","43000","Late Miocene","Early Pliocene","11.608","3.6","24838"
"708373","occ","","","75945","Parahippus leonensis","species","49839","","Parahippus leonensis","species","49839","Hemingfordian","","20.43","15.97","6239"
"709960","occ","","","76059","Equus sp.","genus","42996","","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","25748"
